system:index,area,landcover,grid,.geo,lon,lat
00000000000000001c26_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56844471226081,30.67787119455951]}",106.56844471226081,30.67787119455951
000000000000000022ce_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55955139094803,30.67787119455951]}",106.55955139094803,30.67787119455951
00000000000000001066_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54787329225447,30.64283689847885]}",106.54787329225447,30.64283689847885
00000000000000002053_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54428003111799,30.64283689847885]}",106.54428003111799,30.64283689847885
00000000000000001ec7_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5450885148737,30.70221553875915]}",106.5450885148737,30.70221553875915
0000000000000000219c_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57203797339729,30.70221553875915]}",106.57203797339729,30.70221553875915
00000000000000001bd6_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66456444766159,30.29348208448477]}",106.66456444766159,30.29348208448477
0000000000000000202d_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68172226958828,30.29348208448477]}",106.68172226958828,30.29348208448477
00000000000000000fce_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49127942935495,30.411969870460133]}",106.49127942935495,30.411969870460133
00000000000000001439_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51544411049775,30.411969870460133]}",106.51544411049775,30.411969870460133
000000000000000020c1_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45175355685367,30.411969870460133]}",106.45175355685367,30.411969870460133
000000000000000021c8_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50196938123597,30.411969870460133]}",106.50196938123597,30.411969870460133
000000000000000013b9_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64848460407586,30.317646765627583]}",106.64848460407586,30.317646765627583
00000000000000001c75_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64668797350761,30.317646765627583]}",106.64668797350761,30.317646765627583
00000000000000001ea5_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67543406259944,30.317646765627583]}",106.67543406259944,30.317646765627583
00000000000000000fcf_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45894007912663,30.43622438313136]}",106.45894007912663,30.43622438313136
0000000000000000124f_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51364747992952,30.43622438313136]}",106.51364747992952,30.43622438313136
00000000000000001528_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45615530174587,30.43622438313136]}",106.45615530174587,30.43622438313136
0000000000000000187e_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47690638480903,30.43622438313136]}",106.47690638480903,30.43622438313136
00000000000000001d4e_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51185084936128,30.43622438313136]}",106.51185084936128,30.43622438313136
00000000000000001e16_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53520704674838,30.376935574379473]}",106.53520704674838,30.376935574379473
000000000000000012af_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23786468770483,30.55489183216355]}",106.23786468770483,30.55489183216355
0000000000000000161a_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.22897136639205,30.55489183216355]}",106.22897136639205,30.55489183216355
00000000000000001681_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26571246151252,30.55489183216355]}",106.26571246151252,30.55489183216355
0000000000000000176e_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.24514104150619,30.55489183216355]}",106.24514104150619,30.55489183216355
000000000000000010be_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39605800923827,30.49560302341166]}",106.39605800923827,30.49560302341166
0000000000000000198b_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4211210056652,30.49560302341166]}",106.4211210056652,30.49560302341166
00000000000000001a08_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27918719077432,30.49560302341166]}",106.27918719077432,30.49560302341166
00000000000000001aef_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40863442321594,30.49560302341166]}",106.40863442321594,30.49560302341166
00000000000000001cd5_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34027263009445,30.49560302341166]}",106.34027263009445,30.49560302341166
00000000000000001dcf_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32050969384382,30.49560302341166]}",106.32050969384382,30.49560302341166
00000000000000001b5c_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45076541004114,30.40127991857911]}",106.45076541004114,30.40127991857911
00000000000000002067_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4992744353836,30.40127991857911]}",106.4992744353836,30.40127991857911
000000000000000022a2_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45615530174587,30.40127991857911]}",106.45615530174587,30.40127991857911
00000000000000001387_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6781290084518,30.34190127829881]}",106.6781290084518,30.34190127829881
000000000000000018ab_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64399302765526,30.34190127829881]}",106.64399302765526,30.34190127829881
00000000000000001a06_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67714086163927,30.34190127829881]}",106.67714086163927,30.34190127829881
000000000000000021f5_0,0,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68980710714536,30.34190127829881]}",106.68980710714536,30.34190127829881
00000000000000002734_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44232124637043,30.52964917267979]}",106.44232124637043,30.52964917267979
0000000000000000282b_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43621270243841,30.52964917267979]}",106.43621270243841,30.52964917267979
000000000000000028a3_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44402804541025,30.52964917267979]}",106.44402804541025,30.52964917267979
000000000000000028a5_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43899747981918,30.52964917267979]}",106.43899747981918,30.52964917267979
000000000000000028df_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038743,30.52964917267979]}",106.44079411038743,30.52964917267979
0000000000000000292d_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4369313546657,30.52964917267979]}",106.4369313546657,30.52964917267979
0000000000000000294c_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44375855082502,30.52964917267979]}",106.44375855082502,30.52964917267979
00000000000000002965_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44303989859772,30.52964917267979]}",106.44303989859772,30.52964917267979
00000000000000002b2a_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4443873715239,30.52964917267979]}",106.4443873715239,30.52964917267979
00000000000000002b93_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44007545816012,30.52964917267979]}",106.44007545816012,30.52964917267979
00000000000000002c01_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43827882759189,30.52964917267979]}",106.43827882759189,30.52964917267979
00000000000000002cd9_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43800933300665,30.52964917267979]}",106.43800933300665,30.52964917267979
00000000000000002d09_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44259074095567,30.52964917267979]}",106.44259074095567,30.52964917267979
00000000000000002d4b_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43720084925094,30.52964917267979]}",106.43720084925094,30.52964917267979
00000000000000002da4_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43648219702365,30.52964917267979]}",106.43648219702365,30.52964917267979
00000000000000002dae_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43576354479636,30.52964917267979]}",106.43576354479636,30.52964917267979
00000000000000002e02_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44196192025677,30.52964917267979]}",106.44196192025677,30.52964917267979
00000000000000002e51_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44052461580219,30.52964917267979]}",106.44052461580219,30.52964917267979
00000000000000002f0e_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43872798523395,30.52964917267979]}",106.43872798523395,30.52964917267979
00000000000000002f70_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4375601753646,30.52964917267979]}",106.4375601753646,30.52964917267979
00000000000000002fb6_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44124326802948,30.52964917267979]}",106.44124326802948,30.52964917267979
00000000000000003045_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43971613204648,30.52964917267979]}",106.43971613204648,30.52964917267979
000000000000000030d3_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43944663746124,30.52964917267979]}",106.43944663746124,30.52964917267979
00000000000000003193_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44151276261472,30.52964917267979]}",106.44151276261472,30.52964917267979
000000000000000031a5_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.52964917267979]}",106.44330939318296,30.52964917267979
00000000000000001538_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21989838202244,30.61418064091544]}",106.21989838202244,30.61418064091544
00000000000000001a2b_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.22438995844303,30.61418064091544]}",106.22438995844303,30.61418064091544
000000000000000010cb_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.30802311139456,30.51985753608289]}",106.30802311139456,30.51985753608289
000000000000000017fa_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31790457951988,30.51985753608289]}",106.31790457951988,30.51985753608289
00000000000000001838_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34305740747521,30.51985753608289]}",106.34305740747521,30.51985753608289
00000000000000001d2c_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38258327997647,30.51985753608289]}",106.38258327997647,30.51985753608289
00000000000000000fb9_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38437991054472,30.460568727331]}",106.38437991054472,30.46056873
00000000000000001a92_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43818899606347,30.460568727331]}",106.43818899606347,30.46056873
00000000000000001cf6_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40944290697165,30.460568727331]}",106.40944290697165,30.46056873
00000000000000001d90_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43639236549524,30.460568727331]}",106.43639236549524,30.46056873
00000000000000001896_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2271747358238,30.579146344834776]}",106.2271747358238,30.579146344834776
00000000000000001eb8_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18486408594177,30.579146344834776]}",106.18486408594177,30.579146344834776
0000000000000000168c_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2594242545237,30.544022217225702]}",106.2594242545237,30.544022217225702
000000000000000018f3_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23427142656834,30.544022217225702]}",106.23427142656834,30.544022217225702
00000000000000001e2f_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23346294281264,30.544022217225702]}",106.23346294281264,30.544022217225702
00000000000000000fc7_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2864635445757,30.484733408473815]}",106.2864635445757,30.484733408473815
00000000000000001094_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39875295509063,30.484733408473815]}",106.39875295509063,30.484733408473815
00000000000000001226_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32778604764519,30.484733408473815]}",106.32778604764519,30.484733408473815
000000000000000014ef_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41662942924461,30.484733408473815]}",106.41662942924461,30.484733408473815
00000000000000001e85_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37530692617511,30.484733408473815]}",106.37530692617511,30.484733408473815
0000000000000000200c_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34934561446406,30.484733408473815]}",106.34934561446406,30.484733408473815
000000000000000011fc_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56664808169256,30.69763413081014]}",106.56664808169256,30.69763413081014
00000000000000001311_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5450885148737,30.69763413081014]}",106.5450885148737,30.69763413081014
0000000000000000168a_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57122948964158,30.69763413081014]}",106.57122948964158,30.69763413081014
00000000000000001b2d_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55317335243078,30.69763413081014]}",106.55317335243078,30.69763413081014
000000000000000021d9_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57832618038613,30.69763413081014]}",106.57832618038613,30.69763413081014
0000000000000000172b_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55496998299901,30.66259983472948]}",106.55496998299901,30.66259983472948
0000000000000000100c_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.19115229293061,30.603311025977593]}",106.19115229293061,30.603311025977593
0000000000000000134e_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23427142656834,30.603311025977593]}",106.23427142656834,30.603311025977593
00000000000000001340_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54329188430546,30.72197847500978]}",106.54329188430546,30.72197847500978
00000000000000001b76_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55595812981154,30.72197847500978]}",106.55595812981154,30.72197847500978
000000000000000010a6_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21549663713024,30.62765537017723]}",106.21549663713024,30.62765537017723
00000000000000001413_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1812708248053,30.62765537017723]}",106.1812708248053,30.62765537017723
00000000000000001f7f_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26571246151252,30.62765537017723]}",106.26571246151252,30.62765537017723
00000000000000001f5c_0,0,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56215650527197,30.68694417892912]}",106.56215650527197,30.68694417892912
