system:index,area,landcover,grid,.geo
00000000000000001fd8_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40495133055106,30.534140749100388]}"
000000000000000021ad_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37270181185116,30.534140749100388]}"
00000000000000002108_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57931432719866,30.652718366604166]}"
0000000000000000218d_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.55047840657842,30.652718366604166]}"
00000000000000001174_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18944549389079,30.59342955785228]}"
00000000000000001b40_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18764886332254,30.59342955785228]}"
00000000000000001c36_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2550225096315,30.59342955785228]}"
000000000000000020b5_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.22798321957951,30.59342955785228]}"
000000000000000022bd_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.19474555406708,30.59342955785228]}"
000000000000000014ae_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6556711263488,30.362652361361974]}"
00000000000000001dd9_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.63941161970625,30.362652361361974]}"
000000000000000017ea_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68172226958828,30.303363552610083]}"
000000000000000021c5_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67992563902004,30.3275282337529]}"
00000000000000001524_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51095253407716,30.446105851256675]}"
00000000000000001951_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46783340043942,30.446105851256675]}"
00000000000000001012_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52990698657207,30.386817042504788]}"
00000000000000001107_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53439856299268,30.386817042504788]}"
000000000000000017d9_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5217323174866,30.386817042504788]}"
00000000000000001d32_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46244350873471,30.386817042504788]}"
00000000000000001f53_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53341041618015,30.386817042504788]}"
00000000000000001f8c_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47951149913297,30.386817042504788]}"
000000000000000026f5_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43576354479636,30.530637319492325]}"
0000000000000000276f_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44007545816012,30.530637319492325]}"
00000000000000002786_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43827882759189,30.530637319492325]}"
000000000000000027c3_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43944663746124,30.530637319492325]}"
000000000000000027ef_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44259074095567,30.530637319492325]}"
000000000000000028d7_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44375855082502,30.530637319492325]}"
0000000000000000298c_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44303989859772,30.530637319492325]}"
000000000000000029f5_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43800933300665,30.530637319492325]}"
00000000000000002aaa_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43899747981918,30.530637319492325]}"
00000000000000002ab9_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44232124637043,30.530637319492325]}"
00000000000000002b31_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44052461580219,30.530637319492325]}"
00000000000000002b9c_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44151276261472,30.530637319492325]}"
00000000000000002bd5_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44196192025677,30.530637319492325]}"
00000000000000002c77_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43621270243841,30.530637319492325]}"
00000000000000002d21_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4375601753646,30.530637319492325]}"
00000000000000002d4c_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43872798523395,30.530637319492325]}"
00000000000000002d51_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43971613204648,30.530637319492325]}"
00000000000000002d6c_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44402804541025,30.530637319492325]}"
00000000000000002e76_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4443873715239,30.530637319492325]}"
00000000000000002e89_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038743,30.530637319492325]}"
00000000000000002ed2_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.530637319492325]}"
00000000000000003063_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4369313546657,30.530637319492325]}"
00000000000000003079_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44124326802948,30.530637319492325]}"
00000000000000003192_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43648219702365,30.530637319492325]}"
000000000000000031e4_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43720084925094,30.530637319492325]}"
00000000000000001536_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42570241361422,30.505484491536976]}"
000000000000000016b5_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39066811753355,30.505484491536976]}"
000000000000000016c6_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31161637253103,30.505484491536976]}"
000000000000000017aa_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31970121008811,30.505484491536976]}"
00000000000000001fb4_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36731192014645,30.505484491536976]}"
00000000000000002095_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29993827383748,30.505484491536976]}"
00000000000000002290_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28098382134256,30.505484491536976]}"
00000000000000001206_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68881896033282,30.292493937672237]}"
0000000000000000129e_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66097118652512,30.292493937672237]}"
000000000000000012cc_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6736374320312,30.292493937672237]}"
00000000000000001cff_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67992563902004,30.292493937672237]}"
000000000000000020f6_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.70049705902638,30.292493937672237]}"
000000000000000014a4_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50475415861673,30.411161386704425]}"
00000000000000001b84_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48759633669005,30.411161386704425]}"
00000000000000001de2_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51283899617381,30.411161386704425]}"
00000000000000002029_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51822888787852,30.411161386704425]}"
0000000000000000110a_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64480151141096,30.351782746424128]}"
00000000000000000f94_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3376675157705,30.529739004208203]}"
00000000000000001385_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2864635445757,30.529739004208203]}"
000000000000000019c9_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3646169742941,30.529739004208203]}"
00000000000000001b36_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32598941707695,30.529739004208203]}"
00000000000000001c0f_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27559392963784,30.529739004208203]}"
000000000000000010ec_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38887148696531,30.470450195456316]}"
000000000000000017ae_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.30802311139456,30.470450195456316]}"
000000000000000019d7_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36632377333392,30.470450195456316]}"
00000000000000001a3d_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44088394191583,30.470450195456316]}"
00000000000000001b72_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32410295498029,30.470450195456316]}"
00000000000000001c1e_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40944290697165,30.470450195456316]}"
00000000000000001f8e_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43558388173953,30.470450195456316]}"
00000000000000002022_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29715349645672,30.470450195456316]}"
00000000000000002048_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40414284679535,30.470450195456316]}"
00000000000000002246_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42570241361422,30.470450195456316]}"
0000000000000000151e_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5541614992433,30.648226790183568]}"
00000000000000001949_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57302612020982,30.648226790183568]}"
0000000000000000104e_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23966131827306,30.58893798143168]}"
00000000000000001149_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1812708248053,30.58893798143168]}"
0000000000000000128e_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20642365276063,30.58893798143168]}"
000000000000000027f2_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43971613204648,30.535308558969746]}"
000000000000000028d9_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44079411038743,30.535308558969746]}"
000000000000000028fa_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44196192025677,30.535308558969746]}"
00000000000000002994_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43800933300665,30.535308558969746]}"
00000000000000002997_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4443873715239,30.535308558969746]}"
000000000000000029ab_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4369313546657,30.535308558969746]}"
000000000000000029ad_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44259074095567,30.535308558969746]}"
000000000000000029f7_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43944663746124,30.535308558969746]}"
00000000000000002bf6_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44151276261472,30.535308558969746]}"
00000000000000002bf8_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43899747981918,30.535308558969746]}"
00000000000000002c1d_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44303989859772,30.535308558969746]}"
00000000000000002c86_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43621270243841,30.535308558969746]}"
00000000000000002c98_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43720084925094,30.535308558969746]}"
00000000000000002cc2_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44402804541025,30.535308558969746]}"
00000000000000002d37_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43827882759189,30.535308558969746]}"
00000000000000002d95_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43648219702365,30.535308558969746]}"
00000000000000002eed_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44052461580219,30.535308558969746]}"
00000000000000002f73_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44375855082502,30.535308558969746]}"
00000000000000002f9a_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44124326802948,30.535308558969746]}"
0000000000000000309d_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43872798523395,30.535308558969746]}"
0000000000000000309e_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44330939318296,30.535308558969746]}"
000000000000000030c0_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44232124637043,30.535308558969746]}"
000000000000000030f5_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.44007545816012,30.535308558969746]}"
00000000000000003113_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43576354479636,30.535308558969746]}"
000000000000000031d6_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4375601753646,30.535308558969746]}"
00000000000000001f50_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51364747992952,30.435415899375652]}"
000000000000000020a5_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53170361714032,30.435415899375652]}"
00000000000000002307_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49127942935495,30.435415899375652]}"
000000000000000011d9_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46424013930294,30.376127090623765]}"
000000000000000013ff_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46343165554724,30.376127090623765]}"
00000000000000001ec5_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47870301537726,30.376127090623765]}"
00000000000000002188_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45894007912663,30.376127090623765]}"
000000000000000022e1_0,3,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53071547032779,30.376127090623765]}"
000000000000000017f2_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1993269620161,30.553903685351017]}"
0000000000000000197b_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26041240133623,30.553903685351017]}"
00000000000000001a4f_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21100506070965,30.553903685351017]}"
0000000000000000107a_0,3,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41851589134126,30.49461487659913]}"
0000000000000000207c_0,3,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34754898389582,30.49461487659913]}"
0000000000000000171e_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.22977985014775,30.613192494102908]}"
00000000000000001c4d_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18486408594177,30.613192494102908]}"
000000000000000012fa_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.57832618038613,30.672481302854795]}"
000000000000000021ce_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.56583959793686,30.672481302854795]}"
00000000000000001615_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5541614992433,30.637536838302545]}"
0000000000000000207f_0,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20381853843669,30.578248029550657]}"
0000000000000000180e_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.64569982669508,30.34729117000353]}"
00000000000000001ca5_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67714086163927,30.34729117000353]}"
00000000000000001f04_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.66016270276941,30.34729117000353]}"
0000000000000000135f_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69420885203753,30.28800236125164]}"
00000000000000001e55_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.54688514544193,30.696825647054435]}"
00000000000000002216_0,3,1,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5585632441355,30.72099032819725]}"
00000000000000001830_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.69061559090106,30.312256873922866]}"
00000000000000001af4_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.67004417089473,30.312256873922866]}"
0000000000000000205c_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.6924122214693,30.312256873922866]}"
00000000000000002112_0,3,1,17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.68351890015651,30.312256873922866]}"
